,Brand,"REFERENCE/
PART NO",MODEL,Description,UOM, MRP QAR , MRP AED 
1,PROCAB,CLA830/1,CLA830/1,2 x terminal block - 2 x terminal block (3p - 3.81mm) 1 meter,,165,163
1,PROCAB,CLA830/1.5,CLA830/1.5,"2 x terminal block - 2 x terminal block (3p - 3.81mm) 1,5 meter",,188,186
1,PROCAB,CLA830/3,CLA830/3,2 x terminal block - 2 x terminal block (3p - 3.81mm) 3 meter,,243,240
1,PROCAB,CLA832/0.5,CLA832/0.5,"2 x RCA/Cinch - 2 x terminal block (3p - 3.81mm) 0,5 meter",,142,140
1,PROCAB,CLA832/1,CLA832/1,2 x RCA/Cinch - 2 x terminal block (3p - 3.81mm) 1 meter,,150,148
1,PROCAB,CLA832/1.5,CLA832/1.5,"2 x RCA/Cinch - 2 x terminal block (3p - 3.81mm) 1,5 meter",,157,155
1,PROCAB,CLA832/3,CLA832/3,2 x RCA/Cinch - 2 x terminal block (3p - 3.81mm) 3 meter,,202,200
1,PROCAB,CLA833/1.5,CLA833/1.5,"Mini jack male stereo - 2x terminal block (3p-3.81mm) 1,5 meter",,137,135
1,PROCAB,CLA833/3,CLA833/3,Mini jack male stereo - 2x terminal block (3p-3.81mm) 3 meter,,155,153
1,PROCAB,CLA834/0.5,CLA834/0.5,"2 x XLR male - 2 x terminal block (3p - 3.81mm) 0,5 meter",,183,181
1,PROCAB,CLA834/1,CLA834/1,2 x XLR male - 2 x terminal block (3p - 3.81mm) 1 meter,,201,199
1,PROCAB,CLA834/1.5,CLA834/1.5,"2 x XLR male - 2 x terminal block (3p - 3.81mm) 1,5 meter",,218,216
1,PROCAB,CLA834/3,CLA834/3,2 x XLR male - 2 x terminal block (3p - 3.81mm) 3 meter,,269,266
1,PROCAB,CLA835/0.5,CLA835/0.5,"2 x XLR female - 2 x terminal block (3p - 3.81mm) 0,5 meter",,239,236
1,PROCAB,CLA835/1,CLA835/1,2 x XLR female - 2 x terminal block (3p - 3.81mm) 1 meter,,257,254
1,PROCAB,CLA835/1.5,CLA835/1.5,"2 x XLR female - 2 x terminal block (3p - 3.81mm) 1,5 meter",,269,266
1,PROCAB,CLA835/3,CLA835/3,2 x XLR female - 2 x terminal block (3p - 3.81mm) 3 meter,,324,320
1,PROCAB,CLA835/5,CLA835/5,2 x XLR female - 2 x terminal block (3p - 3.81mm) 5 meter,,302,299
1,PROCAB,CLD632A/10,CLD632A/10,USB Type-C - USB Type-C - Active optical - USB 3.2 GEN 2 (10 GBPS) 10 meter,,1340,1323
1,PROCAB,CLD632A/15,CLD632A/15,USB Type-C - USB Type-C - Active optical - USB 3.2 GEN 2 (10 GBPS) 15 meter,,1495,1477
1,PROCAB,CLD635A/10,CLD635A/10,USB Type-C - USB Type-C - Active optical - 4K@60 Hz Displayport 1.2 Alt 10 meter,,1278,1263
1,PROCAB,CLD635A/15,CLD635A/15,USB Type-C - USB Type-C - Active optical - 4K@60 Hz Displayport 1.2 Alt 15 meter,,1395,1378
1,PROCAB,CLD635A/20,CLD635A/20,USB Type-C - USB Type-C - Active optical - 4K@60 Hz Displayport 1.2 Alt 20 meter,,1513,1495
1,PROCAB,CLD635A/30,CLD635A/30,USB Type-C - USB Type-C - Active optical - 4K@60 Hz Displayport 1.2 Alt 30 meter,,1748,1727
1,PROCAB,CLS215-B2CA/1,CLS215-B2CA/1,"Loudspeaker cable - 2 x 1.5 mm² - 16 AWG -  EN50399 CPR Euroclass B2ca-s1b,d0,a1 100 m wooden reel",,1601,1581
1,PROCAB,CLS215-B2CA/3,CLS215-B2CA/3,"Loudspeaker cable - 2 x 1.5 mm² - 16 AWG -  EN50399 CPR Euroclass B2ca-s1b,d0,a1 300 m wooden reel",,4715,4658
1,PROCAB,CLS215-CCA/1,CLS215-CCA/1,"Loudspeaker cable - 2 x 1.5 mm² - 16 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 100 m wooden reel - Black",,1273,1258
1,PROCAB,CLS215-CCA/3,CLS215-CCA/3,"Loudspeaker cable - 2 x 1.5 mm² - 16 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 300 m wooden reel",,3748,3702
1,PROCAB,CLS215W-CCA/1,CLS215W-CCA/1,"Loudspeaker cable - 2 x 1.5 mm² - 16 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 100 m wooden reel - White",,1353,1337
1,PROCAB,CLS225-B2CA/1,CLS225-B2CA/1,"Loudspeaker cable - 2 x 2.5 mm² - 13 AWG -  EN50399 CPR Euroclass B2ca-s1b,d0,a1 100 m wooden reel",,2189,2162
1,PROCAB,CLS225-B2CA/3,CLS225-B2CA/3,"Loudspeaker cable - 2 x 2.5 mm² - 13 AWG -  EN50399 CPR Euroclass B2ca-s1b,d0,a1 300 m wooden reel",,6292,6215
1,PROCAB,CLS225-CCA/1,CLS225-CCA/1,"Loudspeaker cable - 2 x 2.5 mm² - 13 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 100 m wooden reel - Black version",,1881,1858
1,PROCAB,CLS225-CCA/3,CLS225-CCA/3,"Loudspeaker cable - 2 x 2.5 mm² - 13 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 300 m wooden reel - Black version",,5541,5473
1,PROCAB,CLS225W-CCA/1,CLS225W-CCA/1,"Loudspeaker cable - 2 x 2.5 mm² - 13 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 100 m wooden reel - White version",,2034,2009
1,PROCAB,CLS240-B2CA/1,CLS240-B2CA/1,"Loudspeaker cable - 2 x 4 mm² - 11 AWG -  EN50399 CPR Euroclass B2ca-s1b,d0,a1 100 m wooden reel",,3337,3297
1,PROCAB,CLS240-B2CA/3,CLS240-B2CA/3,"Loudspeaker cable - 2 x 4 mm² - 11 AWG -  EN50399 CPR Euroclass B2ca-s1b,d0,a1 300 m wooden reel",,10013,9891
1,PROCAB,CLS240-CCA/1,CLS240-CCA/1,"Loudspeaker cable - 2 x 4 mm² - 11 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 100 m wooden reel",,2884,2849
1,PROCAB,CLS240-CCA/3,CLS240-CCA/3,"Loudspeaker cable - 2 x 4 mm² - 11 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 300 m wooden reel",,8651,8545
1,PROCAB,CLS260-CCA/1,CLS260-CCA/1,"Loudspeaker cable - 2 x 6 mm² - 10 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 100 m wooden reel",,4187,4136
1,PROCAB,CLS260-CCA/3,CLS260-CCA/3,"Loudspeaker cable - 2 x 6 mm² - 10 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 300 m wooden reel",,12559,12406
1,PROCAB,CLS425-CCA/1,CLS425-CCA/1,"Loudspeaker cable - 4 x 2.5 mm² - 13 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 100 m wooden reel",,3314,3273
1,PROCAB,CLS425-CCA/3,CLS425-CCA/3,"Loudspeaker cable - 4 x 2.5 mm² - 13 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 300 m wooden reel",,9693,9575
1,PROCAB,CLS440-CCA/3,CLS440-CCA/3,"Loudspeaker cable - 4 x 4 mm² - 11 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 300 m wooden reel",,15604,15414
1,PROCAB,CLS840-CCA/3,CLS840-CCA/3,"Loudspeaker cable - 8 x 4 mm² - 11 AWG -  EN50399 CPR Euroclass Cca-s1b,d0,a1 300 m wooden reel",,35571,35137
1,PROCAB,CLV210A/10,CLV210A/10,HDMI A male - HDMI A male - Active optical - HighFlex™ 10 meter,,548,541
1,PROCAB,CLV210A/15,CLV210A/15,HDMI A male - HDMI A male - Active optical - HighFlex™ 15 meter,,605,597
1,PROCAB,CLV210A/20,CLV210A/20,HDMI A male - HDMI A male - Active optical - HighFlex™ 20 meter,,661,653
1,PROCAB,CLV215A/10,CLV215A/10,HDMI A male - HDMI A male/HDMI D (Micro-HDMI) male - Active optical - Fixed and detachable connector 10 meter,,773,764
1,PROCAB,CLV215A/15,CLV215A/15,HDMI A male - HDMI A male/HDMI D (Micro-HDMI) male - Active optical - Fixed and detachable connector 15 meter,,878,867
1,PROCAB,CLV215A/20,CLV215A/20,HDMI A male - HDMI A male/HDMI D (Micro-HDMI) male - Active optical - Fixed and detachable connector 20 meter,,982,970
1,PROCAB,CLV215A/30,CLV215A/30,HDMI A male - HDMI A male/HDMI D (Micro-HDMI) male - Active optical - Fixed and detachable connector 30 meter,,1194,1179
1,PROCAB,CLV215A/40,CLV215A/40,HDMI A male - HDMI A male/HDMI D (Micro-HDMI) male - Active optical - Fixed and detachable connector 40 meter,,1405,1388
1,PROCAB,CLV220A/10,CLV220A/10,HDMI A male - HDMI A male - Active optical - Interchangeable connectors 10 meter,,1089,1076
1,PROCAB,CLV220A/100,CLV220A/100,HDMI A male - HDMI A male - Active optical - Interchangeable connectors 100 meter,,2689,2656
1,PROCAB,CLV220A/15,CLV220A/15,HDMI A male - HDMI A male - Active optical - Interchangeable connectors 15 meter,,1189,1174
1,PROCAB,CLV220A/20,CLV220A/20,HDMI A male - HDMI A male - Active optical - Interchangeable connectors 20 meter,,1287,1272
1,PROCAB,CLV220A/30,CLV220A/30,HDMI A male - HDMI A male - Active optical - Interchangeable connectors 30 meter,,1458,1441
1,PROCAB,CLV220A/40,CLV220A/40,HDMI A male - HDMI A male - Active optical - Interchangeable connectors 40 meter,,1606,1587
1,PROCAB,CLV220A/50,CLV220A/50,HDMI A male - HDMI A male - Active optical - Interchangeable connectors 50 meter,,1795,1773
1,PROCAB,CLV220A/70,CLV220A/70,HDMI A male - HDMI A male - Active optical - Interchangeable connectors 70 meter,,2132,2106
1,PROCAB,CLV310A/10,CLV310A/10,HDMI 2.1 Active optical cable – HDMI A male - HDMI A male - HighFlex™ 10 meter,,871,861
1,PROCAB,CLV310A/15,CLV310A/15,HDMI 2.1 Active optical cable – HDMI A male - HDMI A male - HighFlex™ 15 meter,,948,937
1,PROCAB,CLV310A/20,CLV310A/20,HDMI 2.1 Active optical cable – HDMI A male - HDMI A male - HighFlex™ 20 meter,,981,969
1,PROCAB,CLV315A/10,CLV315A/10,HDMI 2.1 Active optical cable – HDMI A male - HDMI A male - HighFlex™ - Interchangeable connector 10 meter,,932,921
1,PROCAB,CLV315A/15,CLV315A/15,HDMI 2.1 Active optical cable – HDMI A male - HDMI A male - HighFlex™ - Interchangeable connector 15 meter,,1046,1033
1,PROCAB,CLV315A/20,CLV315A/20,HDMI 2.1 Active optical cable – HDMI A male - HDMI A male - HighFlex™ - Interchangeable connector 20 meter,,1159,1145
1,PROCAB,CLV315A/30,CLV315A/30,HDMI 2.1 Active optical cable – HDMI A male - HDMI A male - HighFlex™ - Interchangeable connector 30 meter,,1386,1369
1,PROCAB,CLV315A/40,CLV315A/40,HDMI 2.1 Active optical cable – HDMI A male - HDMI A male - HighFlex™ - Interchangeable connector 40 meter,,1613,1593
1,PROCAB,CMC222-CCA/1,CMC222-CCA/1,"Balanced microphone cable - flex 2 x 0.34 mm ² - 22 AWG - EN50399 CPR Euroclass Cca-s1b,d2,a1 100 m carton reel",,839,829
1,PROCAB,CMC222-CCA/3,CMC222-CCA/3,"Balanced microphone cable - flex 2 x 0.34 mm ² - 22 AWG - EN50399 CPR Euroclass Cca-s1b,d2,a1 300 m wooden reel",,2516,2486
1,PROCAB,CMC224-CCA/1,CMC224-CCA/1,"Balanced microphone cable - flex 2 x 0.20 mm² - 24 AWG - EN50399 CPR Euroclass Cca-s1b,d1,a1 100 m carton reel",,738,729
1,PROCAB,CMC224-CCA/3,CMC224-CCA/3,"Balanced microphone cable - flex 2 x 0.20 mm² - 24 AWG - EN50399 CPR Euroclass Cca-s1b,d1,a1 300 m wooden reel",,2215,2188
1,PROCAB,CMX222-CCA/1,CMX222-CCA/1,"DMX-AES cable – 2 x 0.34 mm² - 22 AWG - EN50399 CPR Euroclass Cca-s1a,d1,a1 100 m wooden reel",,1164,1150
1,PROCAB,CMX222-CCA/3,CMX222-CCA/3,"DMX-AES cable – 2 x 0.34 mm² - 22 AWG - EN50399 CPR Euroclass Cca-s1a,d1,a1 300 m wooden reel",,3491,3449
1,PROCAB,CMX422-CCA/1,CMX422-CCA/1,"DMX-512 cable - 4 x 0.34 mm² - 22 AWG -  EN50399 CPR Euroclass Cca-s1a,d1,a1 100 m wooden reel",,1506,1487
1,PROCAB,CMX422-CCA/3,CMX422-CCA/3,"DMX-512 cable - 4 x 0.34 mm² - 22 AWG -  EN50399 CPR Euroclass Cca-s1a,d1,a1 300 m wooden reel",,4517,4462
1,PROCAB,COP110,COP110,"Adapter - HDMI Micro D female - HDMI A male - for use with CLV215A, CLV220A & CLV315A",,131,130
1,PROCAB,COP140,COP140,"Adapter - HDMI Micro D female - DVI-D male - for use with CLV215A, CLV220A & CLV315A",,110,109
1,PROCAB,CP43ARJ/B,CP43ARJ/B,Connection plate - rj45 - bticino Black version,,129,128
1,PROCAB,CP43ARJ/W,CP43ARJ/W,Connection plate - rj45 - bticino White version,,129,128
1,PROCAB,CP43BNC/B,CP43BNC/B,Connection plate - BNC - bticino Black version,,105,104
1,PROCAB,CP43BNC/W,CP43BNC/W,Connection plate - BNC - bticino White version,,105,104
1,PROCAB,CP43SPE/W,CP43SPE/W,Connection plate - d-size  speaker - bticino White version,,105,104
1,PROCAB,CP43VGA/W,CP43VGA/W,Connection plate - SVGA - bticino White version,,211,208
1,PROCAB,CP45ARP/B,CP45ARP/B,Connection plate RJ45 repeater 45 x 45 mm Black version,,256,253
1,PROCAB,CP45BNC/B,CP45BNC/B,Connection plate BNC 45 x 45 mm Black version,,107,105
1,PROCAB,CP45DSZ/B,CP45DSZ/B,Connection plate D-size 45 x 45 mm Black version,,88,87
1,PROCAB,CP45DSZ/W,CP45DSZ/W,Connection plate D-size 45 x 45 mm White version,,88,87
1,PROCAB,CP45HDM/B,CP45HDM/B,Connection plate HDMI 45 x 45 mm Black version,,263,259
1,PROCAB,CP45HDM/W,CP45HDM/W,Connection plate HDMI 45 x 45 mm White version,,263,259
1,PROCAB,CP45KS2/B,CP45KS2/B,Connection plate Keystone 45 x 45 mm Black,,40,40
1,PROCAB,CP45KS2/W,CP45KS2/W,Connection plate Keystone 45 x 45 mm White,,40,40
1,PROCAB,CP45PF/B,CP45PF/B,Connection module - French power socket Black version,,37,37
1,PROCAB,CP45PG/B,CP45PG/B,Connection module - German power socket Black version,,33,32
1,PROCAB,CP45PUK/B,CP45PUK/B,Connection module - UK power socket Black version,,37,37
1,PROCAB,CP45PUSB/B,CP45PUSB/B,Connection module - Charger module with USB type A and type C Black version - 5V/4200 mA,,178,176
1,PROCAB,CP45PUSB65/B,CP45PUSB65/B,Connection module - Charger module with USB type A and type C Black version - 65W 20V/3.25A,,322,318
1,PROCAB,CP45RCA/B,CP45RCA/B,Connection plate RCA 45 x 45 mm Black version,,130,129
1,PROCAB,CP45RCA/W,CP45RCA/W,Connection plate RCA 45 x 45 mm White version,,130,129
1,PROCAB,CP45SM/B,CP45SM/B,Switch module - Momentary contact Black version,,34,33
1,PROCAB,CP45SM2/B,CP45SM2/B,Switch module - 2 gang momentary contact Black version,,34,33
1,PROCAB,CP45SP/B,CP45SP/B,Switch module - Permanent double pole switch contact Black version,,37,37
1,PROCAB,CP45SP2/B,CP45SP2/B,Switch module - 2 gang permanent double pole switch contact Black version,,34,33
1,PROCAB,CP45SPES/B,CP45SPES/B,Connection plate D-size speaker 45 X 45 mm - solderless Black version,,185,183
1,PROCAB,CP45SPES/W,CP45SPES/W,Connection plate D-size speaker 45 X 45 mm - solderless White version,,185,183
1,PROCAB,CP45VGA/B,CP45VGA/B,Connection plate VGA 45 x 45 mm Black version,,224,221
1,PROCAB,CP45VGA/W,CP45VGA/W,Connection plate VGA 45 x 45 mm White version,,224,221
1,PROCAB,CP45XLFS/B,CP45XLFS/B,Connection plate XLR female 45 x 45 mm - solderless Black,,139,138
1,PROCAB,CP45XLFS/W,CP45XLFS/W,Connection plate XLR female 45 x 45 mm - solderless White,,139,138
1,PROCAB,CP45XLMS/B,CP45XLMS/B,Connection plate XLR male 45 X 45 mm - solderless Black,,132,131
1,PROCAB,CP45XLMS/W,CP45XLMS/W,Connection plate XLR male 45 X 45 mm - solderless White,,132,131
1,PROCAB,CSB224-CCA/1,CSB224-CCA/1,"Balanced signal cable - flex 0.20 mm² - 24 AWG - EN50399 CPR Euroclass Cca-s1b,d1,a1 100 m wooden reel",,2114,2089
1,PROCAB,CSB224-CCA/3,CSB224-CCA/3,"Balanced signal cable - flex 0.20 mm² - 24 AWG - EN50399 CPR Euroclass Cca-s1b,d1,a1 300 m wooden reel",,6342,6264
1,PROCAB,CSD640B/5,CSD640B/5,USB Type-C - USB Type-C - USB 3.2 GEN 2 (20 GBPS) - 4K@60Hz - 20V/5A/100W Black version - 5 meter,,413,408
1,PROCAB,CSV212A/10,CSV212A/10,HDMI 2.0 - HDMI active optical cable - HDMI A - HDMI A - 4K@60Hz 4:4:4 Black version - 10 meter,,373,368
1,PROCAB,CSV212A/15,CSV212A/15,HDMI 2.0 - HDMI active optical cable - HDMI A - HDMI A - 4K@60Hz 4:4:4 Black version - 15 meter,,401,396
1,PROCAB,CSV212A/20,CSV212A/20,HDMI 2.0 - HDMI active optical cable - HDMI A - HDMI A - 4K@60Hz 4:4:4 Black version - 20 meter,,428,422
1,PROCAB,CSV212A/30,CSV212A/30,HDMI 2.0 - HDMI active optical cable - HDMI A - HDMI A - 4K@60Hz 4:4:4 Black version - 30 meter,,483,477
1,PROCAB,CSV312A/10,CSV312A/10,HDMI 2.1 - HDMI active optical cable - HDMI A - HDMI A - 8K@60Hz 4:4:4 Black version - 10 meter,,424,419
1,PROCAB,CSV312A/15,CSV312A/15,HDMI 2.1 - HDMI active optical cable - HDMI A - HDMI A - 8K@60Hz 4:4:4 Black version - 15 meter,,453,448
1,PROCAB,CSV312A/20,CSV312A/20,HDMI 2.1 - HDMI active optical cable - HDMI A - HDMI A - 8K@60Hz 4:4:4 Black version - 20 meter,,483,477
1,PROCAB,CSV312A/30,CSV312A/30,HDMI 2.1 - HDMI active optical cable - HDMI A - HDMI A - 8K@60Hz 4:4:4 Black version - 30 meter,,541,534
1,PROCAB,CTV100,CTV100,HDMI Tool Kit,,2782,2748
1,PROCAB,DMX30/1,DMX30/1,DMX-AES cable - flex 2 x 0.23 mm² - 24 AWG 100 meter,,766,756
1,PROCAB,DMX50/1,DMX50/1,DMX-AES cable - flex 2 pairs 0.12 mm² - 26 AWG 100 meter,,978,966
1,PROCAB,FBL130/0.5,FBL130/0.5,Fiber optic cable - lc/pc - lc/pc - duplex - LSHF 0.5 meter - lshf - aqua,,84,83
1,PROCAB,FBL130/1,FBL130/1,Fiber optic cable - lc/pc - lc/pc - duplex - LSHF 1 meter - lshf - aqua,,90,88
1,PROCAB,FBL130/1.5,FBL130/1.5,Fiber optic cable - lc/pc - lc/pc - duplex - LSHF 1.5 meter - lshf - aqua,,94,93
1,PROCAB,FBL130/3,FBL130/3,Fiber optic cable - lc/pc - lc/pc - duplex - LSHF 3 meter - lshf - aqua,,108,106
1,PROCAB,FBS125/10,FBS125/10,Fiber optic cable - st/pc - st/pc - LSHF 10 meter,,129,128
1,PROCAB,FBS125/15,FBS125/15,Fiber optic cable - st/pc - st/pc - LSHF 15 meter,,160,158
1,PROCAB,FBS125/20,FBS125/20,Fiber optic cable - st/pc - st/pc - LSHF 20 meter,,190,188
1,PROCAB,FBS125/30,FBS125/30,Fiber optic cable - st/pc - st/pc - LSHF 30 meter,,250,247
1,PROCAB,FBS125/40,FBS125/40,Fiber optic cable - st/pc - st/pc - LSHF 40 meter,,310,307
1,PROCAB,FBS125/5,FBS125/5,Fiber optic cable - st/pc - st/pc - LSHF 5 meter,,99,98
1,PROCAB,FBS125/50,FBS125/50,Fiber optic cable - st/pc - st/pc - LSHF 50 meter,,371,366
1,PROCAB,FBS125/60,FBS125/60,Fiber optic cable - st/pc - st/pc - LSHF 60 meter,,432,426
1,PROCAB,FBS125/90,FBS125/90,Fiber optic cable - st/pc - st/pc - LSHF 90 meter,,613,605
1,PROCAB,H07RN-F5G2.5/1,H07RN-F5G2.5/1,Power cable - H07RN-F 5G2.5 - 5 x 2.5 mm² - 13 AWG 100 meter,,1860,1837
1,PROCAB,HDM19-P,HDM19-P,Detachable HDMI connector Connector 20 pcs box,,742,733
1,PROCAB,HDM700,HDM700,Contractor series carrying case,,142,141
1,PROCAB,HDM800,HDM800,HDMI crimping tool,,1425,1407
1,PROCAB,HDM860,HDM860,Plastic contractor guiding jig,,17,16
1,PROCAB,HDM865,HDM865,Metal contractor guiding jig,,83,82
1,PROCAB,LS815/1,LS815/1,Loudspeaker cable - 8 x 1.5 mm² - 15 AWG 100 meter,,4015,3967
1,PROCAB,LS815/5,LS815/5,Loudspeaker cable - 8 x 1.5 mm² - 15 AWG 500 meter,,18004,17784
1,PROCAB,LSS504B/1,LSS504B/1,"Loudspeaker cable - 5 x 0,4 mm² - 21 AWG - with steel tension cable 100 meter, black",,1038,1025
1,PROCAB,LSS504W/1,LSS504W/1,"Loudspeaker cable - 5 x 0,4 mm² - 21 AWG - with steel tension cable 100 meter, white",,1038,1025
1,PROCAB,MC105B/1,MC105B/1,"Balanced microphone cable - flex 2 x 0.125 mm² -  26 AWG 100 meter, black",,305,301
1,PROCAB,MC105G/1,MC105G/1,"Balanced microphone cable - flex 2 x 0.125 mm² -  26 AWG 100 meter, grey",,305,301
1,PROCAB,MC105W/1,MC105W/1,"Balanced microphone cable - flex 2 x 0.125 mm² -  26 AWG 100 meter, white",,305,301
1,PROCAB,MC305/1,MC305/1,"Balanced microphone cable - flex 2 x 0.23 mm²- 24 AWG 100 meter, black",,461,455
1,PROCAB,MC305/5,MC305/5,"Balanced microphone cable - flex 2 x 0.23 mm²- 24 AWG 500 meter, black",,2290,2262
1,PROCAB,MC305B/1,MC305B/1,"Balanced microphone cable - flex 2 x 0.23 mm²- 24 AWG 100 meter, blue",,473,467
1,PROCAB,MC305G/1,MC305G/1,"Balanced microphone cable - flex 2 x 0.23 mm²- 24 AWG 100 meter, green",,461,455
1,PROCAB,MC305R/1,MC305R/1,"Balanced microphone cable - flex 2 x 0.23 mm²- 24 AWG 100 meter, red",,473,467
1,PROCAB,MC305W/1,MC305W/1,"Balanced microphone cable - flex 2 x 0.23 mm²- 24 AWG 100 meter, white",,461,455
1,PROCAB,MC405/1,MC405/1,Balanced microphone cable - flex 2 x 0.23 mm²- 24 AWG 100 meter,,553,546
1,PROCAB,MC405/5,MC405/5,Balanced microphone cable - flex 2 x 0.23 mm²- 24 AWG 500 meter,,2749,2715
1,PROCAB,MCM102/1,MCM102/1,Balanced signal cable - 2 pairs x 0.125 mm² - 26 AWG 100 meter,,1427,1409
1,PROCAB,MCM104,MCM104,Balanced signal cable - 4 pairs x 0.125 mm² - 26 AWG 1 meter (cut according to the specific quantity),,18,18
1,PROCAB,MCM108,MCM108,Balanced signal cable - 8 pairs x 0.125 mm² - 26 AWG 1 meter (cut according to the specific quantity),,31,31
1,PROCAB,MCM116,MCM116,Balanced signal cable - 16 pairs x 0.125 mm² - 26 AWG 1 meter (cut according to the specific quantity),,49,49
1,PROCAB,MCM148,MCM148,Balanced signal cable - 48 pairs x 0.125 mm² - 26 AWG 1 meter (cut according to the specific quantity),,144,142
1,PROCAB,PC3G15/1,PC3G15/1,Power cable - H05VV-F 3G1.5 - 3 x 1.5 mm² - 16 AWG 100 meter,,1187,1172
1,PROCAB,PC3G25/1,PC3G25/1,Power cable - H05VV-F 3G2.5 - 3 x 2.5 mm² -  13 AWG 100 meter,,2019,1994
1,PROCAB,PR4301/1,PR4301/1,"Twisted assembling cable - 2 x 0.25 mm² - 23 AWG 100 meter, black & brown",,224,221
1,PROCAB,PR4304/1,PR4304/1,"Twisted assembling cable - 2 x 0.25 mm² - 23 AWG 100 meter, black & yellow",,224,221
1,PROCAB,PR4305/1,PR4305/1,"Twisted assembling cable - 2 x 0.25 mm² - 23 AWG 100 meter, black & green",,224,221
1,PROCAB,PR4308/1,PR4308/1,"Twisted assembling cable - 2 x 0.25 mm² - 23 AWG 100 meter, black & grey",,224,221
1,PROCAB,PR4309/1,PR4309/1,"Twisted assembling cable - 2 x 0.25 mm² - 23 AWG 100 meter, black & white",,224,221
1,PROCAB,PR4601/1,PR4601/1,"Twisted assembling cable - 2 x 1 mm² - 17 AWG 100 meter, black & brown",,586,579
1,PROCAB,PR4602/1,PR4602/1,"Twisted assembling cable - 2 x 1 mm² - 17 AWG 100 meter, black & red",,586,579
1,PROCAB,PR4604/1,PR4604/1,"Twisted assembling cable - 2 x 1 mm² - 17 AWG 100 meter, black & yellow",,586,579
1,PROCAB,PR4608/1,PR4608/1,"Twisted assembling cable - 2 x 1 mm² - 17 AWG 100 meter, black & grey",,586,579
1,PROCAB,PROMO6006,PROMO6006,PROCAB gift box with foam inserts,,99,98
1,PROCAB,PROMO6007,PROMO6007,PROCAB gift box,,80,79
1,PROCAB,PROMO6033,PROMO6033,PROCAB USB drive - USB-A and USB-C,,55,54
1,PROCAB,PROMO6056,PROMO6056,PROCAB bulk display,,495,489
1,PROCAB,PROMO6057,PROMO6057,PROCAB bulk display,,1103,1090
1,PROCAB,PROMO6070/L,PROMO6070/L,PROCAB promotion polo-shirt  LARGE,,221,218
1,PROCAB,PROMO6070/M,PROMO6070/M,PROCAB promotion polo-shirt  MEDIUM,,221,218
1,PROCAB,PROMO6070/S,PROMO6070/S,PROCAB promotion polo-shirt  SMALL,,221,218
1,PROCAB,PROMO6070/XL,PROMO6070/XL,PROCAB promotion polo-shirt  EXTRA LARGE,,221,218
1,PROCAB,PROMO6211,PROMO6211,PROCAB Basic catalogue edition 2.0,,1,1
1,PROCAB,PROMO6215-ENG,PROMO6215-ENG,PROCAB Contractor CPR series English version,,11,11
1,PROCAB,PROMO6215-FR,PROMO6215-FR,PROCAB Contractor CPR series French version,,11,11
1,PROCAB,PROMO6218,PROMO6218,PROCAB Slimline,,16,16
1,PROCAB,PROMO6219,PROMO6219,PROCAB Slimline V1.1,,16,16
1,PROCAB,PROMO6220,PROMO6220,PROCAB AV & IT catalogue,,33,33
1,PROCAB,PROMO6502,PROMO6502,White-colored mug with 1-tone PROCAB logo,,47,47
1,PROCAB,PROMO6521,PROMO6521,PROCAB twist ballpoint ,,17,17
1,PROCAB,PROMO6A-ALS07,PROMO6A-ALS07,Sample pack ALS07,,3,3
1,PROCAB,PROMO6A-ALS15,PROMO6A-ALS15,Sample pack ALS15,,5,5
1,PROCAB,PROMO6A-ALS25,PROMO6A-ALS25,Sample pack ALS25,,9,9
1,PROCAB,PROMO6A-BLS207,PROMO6A-BLS207,Sample pack BLS207,,5,5
1,PROCAB,PROMO6A-BLS215,PROMO6A-BLS215,Sample pack BLS215,,9,9
1,PROCAB,PROMO6A-BLS225,PROMO6A-BLS225,Sample pack BLS225,,13,13
1,PROCAB,PROMO6A-CLS207,PROMO6A-CLS207,Sample pack CLS207,,19,19
1,PROCAB,PROMO6A-CLS225,PROMO6A-CLS225,Sample pack CLS225,,42,41
1,PROCAB,PROMO6A-CLS240,PROMO6A-CLS240,Sample pack CLS240,,60,60
1,PROCAB,PROMO6A-CLS440,PROMO6A-CLS440,Sample pack CLS440,,130,129
1,PROCAB,PROMO6A-CLS840,PROMO6A-CLS840,Sample pack CLS840,,226,223
1,PROCAB,PROMO6A-CSB124,PROMO6A-CSB124,Sample pack CSB124,,27,27
1,PROCAB,PROMO6A-CSB224,PROMO6A-CSB224,Sample pack CSB224,,45,45
1,PROCAB,PROMO6A-LS07,PROMO6A-LS07,Sample pack LS07,,13,13
